-6.976038,-6.976517,-6.976996,-6.977475,-6.977955,-6.978434,-6.978913,-6.979392,-6.979872,-6.980351,-6.980830,-6.981309,-6.981789,-6.982268,-6.982747,-6.983226,-6.983706,-6.984185,-6.984664,-6.985143,-6.985623,-6.986102,-6.986581,-6.987060,-6.987540,-6.988019,-6.988498,-6.988977,-6.989457,-6.989936,-6.990415,-6.990894,-6.991374,-6.991853,-6.992332,-6.992811,-6.993291,-6.993770,-6.994249,-6.994728,-6.995208,-6.995687,-6.996166,-6.996645,-6.997125,-6.997604,-6.998083,-6.998562,-6.999042,-6.999521,-7.000000,
-6.675466,-6.675957,-6.676448,-6.676938,-6.677429,-6.677920,-6.678410,-6.678901,-6.679392,-6.679882,-6.680373,-6.680864,-6.681354,-6.681845,-6.682336,-6.682826,-6.683317,-6.683808,-6.684298,-6.684789,-6.685280,-6.685770,-6.686261,-6.686752,-6.687242,-6.687733,-6.688224,-6.688714,-6.689205,-6.689696,-6.690187,-6.690677,-6.691168,-6.691659,-6.692149,-6.692640,-6.693131,-6.693621,-6.694112,-6.694603,-6.695093,-6.695584,-6.696075,-6.696565,-6.697056,-6.697547,-6.698037,-6.698528,-6.699019,-6.699509,-6.700000,
-6.379829,-6.380232,-6.380636,-6.381039,-6.381443,-6.381846,-6.382250,-6.382653,-6.383056,-6.383460,-6.383863,-6.384267,-6.384670,-6.385074,-6.385477,-6.385880,-6.386284,-6.386687,-6.387091,-6.387494,-6.387897,-6.388301,-6.388704,-6.389108,-6.389511,-6.389915,-6.390318,-6.390721,-6.391125,-6.391528,-6.391932,-6.392335,-6.392738,-6.393142,-6.393545,-6.393949,-6.394352,-6.394756,-6.395159,-6.395562,-6.395966,-6.396369,-6.396773,-6.397176,-6.397579,-6.397983,-6.398386,-6.398790,-6.399193,-6.399597,-6.400000,
-6.092562,-6.092710,-6.092859,-6.093008,-6.093157,-6.093305,-6.093454,-6.093603,-6.093752,-6.093901,-6.094049,-6.094198,-6.094347,-6.094496,-6.094644,-6.094793,-6.094942,-6.095091,-6.095239,-6.095388,-6.095537,-6.095686,-6.095835,-6.095983,-6.096132,-6.096281,-6.096430,-6.096578,-6.096727,-6.096876,-6.097025,-6.097173,-6.097322,-6.097471,-6.097620,-6.097768,-6.097917,-6.098066,-6.098215,-6.098364,-6.098512,-6.098661,-6.098810,-6.098959,-6.099107,-6.099256,-6.099405,-6.099554,-6.099702,-6.099851,-6.100000,
-5.808689,-5.808516,-5.808342,-5.808168,-5.807994,-5.807820,-5.807647,-5.807473,-5.807299,-5.807125,-5.806952,-5.806778,-5.806604,-5.806430,-5.806256,-5.806083,-5.805909,-5.805735,-5.805561,-5.805387,-5.805214,-5.805040,-5.804866,-5.804692,-5.804518,-5.804345,-5.804171,-5.803997,-5.803823,-5.803650,-5.803476,-5.803302,-5.803128,-5.802954,-5.802781,-5.802607,-5.802433,-5.802259,-5.802085,-5.801912,-5.801738,-5.801564,-5.801390,-5.801217,-5.801043,-5.800869,-5.800695,-5.800521,-5.800348,-5.800174,-5.800000,
-5.518510,-5.518140,-5.517770,-5.517400,-5.517030,-5.516659,-5.516289,-5.515919,-5.515549,-5.515179,-5.514808,-5.514438,-5.514068,-5.513698,-5.513327,-5.512957,-5.512587,-5.512217,-5.511847,-5.511476,-5.511106,-5.510736,-5.510366,-5.509996,-5.509625,-5.509255,-5.508885,-5.508515,-5.508145,-5.507774,-5.507404,-5.507034,-5.506664,-5.506294,-5.505923,-5.505553,-5.505183,-5.504813,-5.504442,-5.504072,-5.503702,-5.503332,-5.502962,-5.502591,-5.502221,-5.501851,-5.501481,-5.501111,-5.500740,-5.500370,-5.500000,
-5.220622,-5.220209,-5.219797,-5.219384,-5.218972,-5.218559,-5.218147,-5.217735,-5.217322,-5.216910,-5.216497,-5.216085,-5.215672,-5.215260,-5.214848,-5.214435,-5.214023,-5.213610,-5.213198,-5.212785,-5.212373,-5.211961,-5.211548,-5.211136,-5.210723,-5.210311,-5.209898,-5.209486,-5.209073,-5.208661,-5.208249,-5.207836,-5.207424,-5.207011,-5.206599,-5.206186,-5.205774,-5.205362,-5.204949,-5.204537,-5.204124,-5.203712,-5.203299,-5.202887,-5.202475,-5.202062,-5.201650,-5.201237,-5.200825,-5.200412,-5.200000,
-4.919285,-4.918899,-4.918513,-4.918128,-4.917742,-4.917356,-4.916971,-4.916585,-4.916199,-4.915814,-4.915428,-4.915042,-4.914656,-4.914271,-4.913885,-4.913499,-4.913114,-4.912728,-4.912342,-4.911957,-4.911571,-4.911185,-4.910800,-4.910414,-4.910028,-4.909642,-4.909257,-4.908871,-4.908485,-4.908100,-4.907714,-4.907328,-4.906943,-4.906557,-4.906171,-4.905785,-4.905400,-4.905014,-4.904628,-4.904243,-4.903857,-4.903471,-4.903086,-4.902700,-4.902314,-4.901928,-4.901543,-4.901157,-4.900771,-4.900386,-4.900000,
-4.617056,-4.616715,-4.616373,-4.616032,-4.615691,-4.615350,-4.615009,-4.614668,-4.614327,-4.613986,-4.613645,-4.613303,-4.612962,-4.612621,-4.612280,-4.611939,-4.611598,-4.611257,-4.610916,-4.610574,-4.610233,-4.609892,-4.609551,-4.609210,-4.608869,-4.608528,-4.608187,-4.607846,-4.607504,-4.607163,-4.606822,-4.606481,-4.606140,-4.605799,-4.605458,-4.605117,-4.604776,-4.604434,-4.604093,-4.603752,-4.603411,-4.603070,-4.602729,-4.602388,-4.602047,-4.601706,-4.601364,-4.601023,-4.600682,-4.600341,-4.600000,
-4.314650,-4.314357,-4.314064,-4.313771,-4.313478,-4.313185,-4.312892,-4.312599,-4.312306,-4.312013,-4.311720,-4.311427,-4.311134,-4.310841,-4.310548,-4.310255,-4.309962,-4.309669,-4.309376,-4.309083,-4.308790,-4.308497,-4.308204,-4.307911,-4.307618,-4.307325,-4.307032,-4.306739,-4.306446,-4.306153,-4.305860,-4.305567,-4.305274,-4.304981,-4.304688,-4.304395,-4.304102,-4.303809,-4.303516,-4.303223,-4.302930,-4.302637,-4.302344,-4.302051,-4.301758,-4.301465,-4.301172,-4.300879,-4.300586,-4.300293,-4.300000,
-4.012213,-4.011969,-4.011725,-4.011481,-4.011236,-4.010992,-4.010748,-4.010503,-4.010259,-4.010015,-4.009771,-4.009526,-4.009282,-4.009038,-4.008794,-4.008549,-4.008305,-4.008061,-4.007817,-4.007572,-4.007328,-4.007084,-4.006839,-4.006595,-4.006351,-4.006107,-4.005862,-4.005618,-4.005374,-4.005130,-4.004885,-4.004641,-4.004397,-4.004153,-4.003908,-4.003664,-4.003420,-4.003175,-4.002931,-4.002687,-4.002443,-4.002198,-4.001954,-4.001710,-4.001466,-4.001221,-4.000977,-4.000733,-4.000489,-4.000244,-4.000000,
-3.709771,-3.709576,-3.709381,-3.709185,-3.708990,-3.708794,-3.708599,-3.708403,-3.708208,-3.708013,-3.707817,-3.707622,-3.707426,-3.707231,-3.707035,-3.706840,-3.706645,-3.706449,-3.706254,-3.706058,-3.705863,-3.705667,-3.705472,-3.705277,-3.705081,-3.704886,-3.704690,-3.704495,-3.704299,-3.704104,-3.703909,-3.703713,-3.703518,-3.703322,-3.703127,-3.702931,-3.702736,-3.702541,-3.702345,-3.702150,-3.701954,-3.701759,-3.701563,-3.701368,-3.701173,-3.700977,-3.700782,-3.700586,-3.700391,-3.700195,-3.700000,
-3.407329,-3.407182,-3.407036,-3.406889,-3.406742,-3.406596,-3.406449,-3.406303,-3.406156,-3.406010,-3.405863,-3.405716,-3.405570,-3.405423,-3.405277,-3.405130,-3.404984,-3.404837,-3.404690,-3.404544,-3.404397,-3.404251,-3.404104,-3.403958,-3.403811,-3.403664,-3.403518,-3.403371,-3.403225,-3.403078,-3.402931,-3.402785,-3.402638,-3.402492,-3.402345,-3.402199,-3.402052,-3.401905,-3.401759,-3.401612,-3.401466,-3.401319,-3.401173,-3.401026,-3.400879,-3.400733,-3.400586,-3.400440,-3.400293,-3.400147,-3.400000,
-3.104886,-3.104788,-3.104690,-3.104593,-3.104495,-3.104397,-3.104300,-3.104202,-3.104104,-3.104006,-3.103909,-3.103811,-3.103713,-3.103616,-3.103518,-3.103420,-3.103322,-3.103225,-3.103127,-3.103029,-3.102931,-3.102834,-3.102736,-3.102638,-3.102541,-3.102443,-3.102345,-3.102247,-3.102150,-3.102052,-3.101954,-3.101857,-3.101759,-3.101661,-3.101563,-3.101466,-3.101368,-3.101270,-3.101173,-3.101075,-3.100977,-3.100879,-3.100782,-3.100684,-3.100586,-3.100489,-3.100391,-3.100293,-3.100195,-3.100098,-3.100000,
-2.802443,-2.802394,-2.802345,-2.802296,-2.802247,-2.802199,-2.802150,-2.802101,-2.802052,-2.802003,-2.801954,-2.801905,-2.801857,-2.801808,-2.801759,-2.801710,-2.801661,-2.801612,-2.801563,-2.801515,-2.801466,-2.801417,-2.801368,-2.801319,-2.801270,-2.801221,-2.801173,-2.801124,-2.801075,-2.801026,-2.800977,-2.800928,-2.800879,-2.800831,-2.800782,-2.800733,-2.800684,-2.800635,-2.800586,-2.800537,-2.800489,-2.800440,-2.800391,-2.800342,-2.800293,-2.800244,-2.800195,-2.800147,-2.800098,-2.800049,-2.800000,
-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,-2.500000,
-2.197557,-2.197606,-2.197655,-2.197704,-2.197753,-2.197802,-2.197851,-2.197899,-2.197948,-2.197997,-2.198046,-2.198095,-2.198144,-2.198192,-2.198241,-2.198290,-2.198339,-2.198388,-2.198437,-2.198486,-2.198534,-2.198583,-2.198632,-2.198681,-2.198730,-2.198779,-2.198828,-2.198876,-2.198925,-2.198974,-2.199023,-2.199072,-2.199121,-2.199170,-2.199218,-2.199267,-2.199316,-2.199365,-2.199414,-2.199463,-2.199511,-2.199560,-2.199609,-2.199658,-2.199707,-2.199756,-2.199805,-2.199853,-2.199902,-2.199951,-2.200000,
-1.895116,-1.895214,-1.895312,-1.895409,-1.895507,-1.895605,-1.895702,-1.895800,-1.895898,-1.895995,-1.896093,-1.896191,-1.896288,-1.896386,-1.896484,-1.896581,-1.896679,-1.896777,-1.896874,-1.896972,-1.897070,-1.897167,-1.897265,-1.897363,-1.897460,-1.897558,-1.897656,-1.897753,-1.897851,-1.897949,-1.898047,-1.898144,-1.898242,-1.898340,-1.898437,-1.898535,-1.898633,-1.898730,-1.898828,-1.898926,-1.899023,-1.899121,-1.899219,-1.899316,-1.899414,-1.899512,-1.899609,-1.899707,-1.899805,-1.899902,-1.900000,
-1.592684,-1.592831,-1.592977,-1.593123,-1.593269,-1.593416,-1.593562,-1.593708,-1.593855,-1.594001,-1.594147,-1.594294,-1.594440,-1.594586,-1.594733,-1.594879,-1.595025,-1.595172,-1.595318,-1.595464,-1.595611,-1.595757,-1.595903,-1.596049,-1.596196,-1.596342,-1.596488,-1.596635,-1.596781,-1.596927,-1.597074,-1.597220,-1.597366,-1.597513,-1.597659,-1.597805,-1.597952,-1.598098,-1.598244,-1.598391,-1.598537,-1.598683,-1.598829,-1.598976,-1.599122,-1.599268,-1.599415,-1.599561,-1.599707,-1.599854,-1.600000,
-1.290305,-1.290499,-1.290693,-1.290887,-1.291081,-1.291275,-1.291469,-1.291663,-1.291857,-1.292050,-1.292244,-1.292438,-1.292632,-1.292826,-1.293020,-1.293214,-1.293408,-1.293602,-1.293795,-1.293989,-1.294183,-1.294377,-1.294571,-1.294765,-1.294959,-1.295153,-1.295347,-1.295540,-1.295734,-1.295928,-1.296122,-1.296316,-1.296510,-1.296704,-1.296898,-1.297092,-1.297286,-1.297479,-1.297673,-1.297867,-1.298061,-1.298255,-1.298449,-1.298643,-1.298837,-1.299031,-1.299224,-1.299418,-1.299612,-1.299806,-1.300000,
-0.988221,-0.988457,-0.988693,-0.988928,-0.989164,-0.989399,-0.989635,-0.989870,-0.990106,-0.990342,-0.990577,-0.990813,-0.991048,-0.991284,-0.991519,-0.991755,-0.991991,-0.992226,-0.992462,-0.992697,-0.992933,-0.993168,-0.993404,-0.993640,-0.993875,-0.994111,-0.994346,-0.994582,-0.994817,-0.995053,-0.995289,-0.995524,-0.995760,-0.995995,-0.996231,-0.996466,-0.996702,-0.996938,-0.997173,-0.997409,-0.997644,-0.997880,-0.998115,-0.998351,-0.998587,-0.998822,-0.999058,-0.999293,-0.999529,-0.999764,-1.000000,
-0.687542,-0.687791,-0.688040,-0.688289,-0.688538,-0.688788,-0.689037,-0.689286,-0.689535,-0.689784,-0.690033,-0.690283,-0.690532,-0.690781,-0.691030,-0.691279,-0.691528,-0.691778,-0.692027,-0.692276,-0.692525,-0.692774,-0.693023,-0.693273,-0.693522,-0.693771,-0.694020,-0.694269,-0.694518,-0.694768,-0.695017,-0.695266,-0.695515,-0.695764,-0.696013,-0.696263,-0.696512,-0.696761,-0.697010,-0.697259,-0.697508,-0.697758,-0.698007,-0.698256,-0.698505,-0.698754,-0.699003,-0.699253,-0.699502,-0.699751,-0.700000,
-0.391613,-0.391780,-0.391948,-0.392116,-0.392284,-0.392451,-0.392619,-0.392787,-0.392955,-0.393122,-0.393290,-0.393458,-0.393626,-0.393793,-0.393961,-0.394129,-0.394297,-0.394464,-0.394632,-0.394800,-0.394968,-0.395135,-0.395303,-0.395471,-0.395639,-0.395806,-0.395974,-0.396142,-0.396310,-0.396477,-0.396645,-0.396813,-0.396981,-0.397148,-0.397316,-0.397484,-0.397652,-0.397819,-0.397987,-0.398155,-0.398323,-0.398490,-0.398658,-0.398826,-0.398994,-0.399161,-0.399329,-0.399497,-0.399665,-0.399832,-0.400000,
-0.104029,-0.103948,-0.103867,-0.103787,-0.103706,-0.103626,-0.103545,-0.103465,-0.103384,-0.103303,-0.103223,-0.103142,-0.103062,-0.102981,-0.102901,-0.102820,-0.102739,-0.102659,-0.102578,-0.102498,-0.102417,-0.102337,-0.102256,-0.102175,-0.102095,-0.102014,-0.101934,-0.101853,-0.101773,-0.101692,-0.101611,-0.101531,-0.101450,-0.101370,-0.101289,-0.101209,-0.101128,-0.101047,-0.100967,-0.100886,-0.100806,-0.100725,-0.100645,-0.100564,-0.100483,-0.100403,-0.100322,-0.100242,-0.100161,-0.100081,-0.100000,
0.179772,0.180177,0.180582,0.180986,0.181391,0.181795,0.182200,0.182604,0.183009,0.183413,0.183818,0.184222,0.184627,0.185032,0.185436,0.185841,0.186245,0.186650,0.187054,0.187459,0.187863,0.188268,0.188673,0.189077,0.189482,0.189886,0.190291,0.190695,0.191100,0.191504,0.191909,0.192314,0.192718,0.193123,0.193527,0.193932,0.194336,0.194741,0.195145,0.195550,0.195954,0.196359,0.196764,0.197168,0.197573,0.197977,0.198382,0.198786,0.199191,0.199595,0.200000,
0.469597,0.470205,0.470813,0.471421,0.472029,0.472637,0.473245,0.473853,0.474461,0.475069,0.475677,0.476286,0.476894,0.477502,0.478110,0.478718,0.479326,0.479934,0.480542,0.481150,0.481758,0.482366,0.482974,0.483582,0.484190,0.484798,0.485406,0.486015,0.486623,0.487231,0.487839,0.488447,0.489055,0.489663,0.490271,0.490879,0.491487,0.492095,0.492703,0.493311,0.493919,0.494527,0.495135,0.495744,0.496352,0.496960,0.497568,0.498176,0.498784,0.499392,0.500000,
0.767254,0.767909,0.768564,0.769219,0.769874,0.770529,0.771184,0.771838,0.772493,0.773148,0.773803,0.774458,0.775113,0.775768,0.776423,0.777078,0.777733,0.778388,0.779043,0.779698,0.780352,0.781007,0.781662,0.782317,0.782972,0.783627,0.784282,0.784937,0.785592,0.786247,0.786902,0.787557,0.788211,0.788866,0.789521,0.790176,0.790831,0.791486,0.792141,0.792796,0.793451,0.794106,0.794761,0.795416,0.796070,0.796725,0.797380,0.798035,0.798690,0.799345,0.800000,
1.068519,1.069149,1.069778,1.070408,1.071038,1.071667,1.072297,1.072926,1.073556,1.074186,1.074815,1.075445,1.076075,1.076704,1.077334,1.077963,1.078593,1.079223,1.079852,1.080482,1.081111,1.081741,1.082371,1.083000,1.083630,1.084260,1.084889,1.085519,1.086148,1.086778,1.087408,1.088037,1.088667,1.089297,1.089926,1.090556,1.091185,1.091815,1.092445,1.093074,1.093704,1.094333,1.094963,1.095593,1.096222,1.096852,1.097482,1.098111,1.098741,1.099370,1.100000,
1.370733,1.371318,1.371904,1.372489,1.373074,1.373660,1.374245,1.374830,1.375416,1.376001,1.376586,1.377172,1.377757,1.378343,1.378928,1.379513,1.380099,1.380684,1.381269,1.381855,1.382440,1.383025,1.383611,1.384196,1.384781,1.385367,1.385952,1.386537,1.387123,1.387708,1.388293,1.388879,1.389464,1.390049,1.390635,1.391220,1.391805,1.392391,1.392976,1.393561,1.394147,1.394732,1.395317,1.395903,1.396488,1.397073,1.397659,1.398244,1.398829,1.399415,1.400000,
1.673136,1.673673,1.674211,1.674748,1.675285,1.675822,1.676360,1.676897,1.677434,1.677971,1.678509,1.679046,1.679583,1.680121,1.680658,1.681195,1.681732,1.682270,1.682807,1.683344,1.683882,1.684419,1.684956,1.685493,1.686031,1.686568,1.687105,1.687643,1.688180,1.688717,1.689254,1.689792,1.690329,1.690866,1.691404,1.691941,1.692478,1.693015,1.693553,1.694090,1.694627,1.695164,1.695702,1.696239,1.696776,1.697314,1.697851,1.698388,1.698925,1.699463,1.700000,
1.975572,1.976061,1.976549,1.977038,1.977526,1.978015,1.978503,1.978992,1.979481,1.979969,1.980458,1.980946,1.981435,1.981923,1.982412,1.982901,1.983389,1.983878,1.984366,1.984855,1.985343,1.985832,1.986320,1.986809,1.987298,1.987786,1.988275,1.988763,1.989252,1.989740,1.990229,1.990717,1.991206,1.991695,1.992183,1.992672,1.993160,1.993649,1.994137,1.994626,1.995114,1.995603,1.996092,1.996580,1.997069,1.997557,1.998046,1.998534,1.999023,1.999511,2.000000,
2.278014,2.278454,2.278893,2.279333,2.279773,2.280213,2.280652,2.281092,2.281532,2.281971,2.282411,2.282851,2.283291,2.283730,2.284170,2.284610,2.285049,2.285489,2.285929,2.286369,2.286808,2.287248,2.287688,2.288128,2.288567,2.289007,2.289447,2.289886,2.290326,2.290766,2.291206,2.291645,2.292085,2.292525,2.292964,2.293404,2.293844,2.294284,2.294723,2.295163,2.295603,2.296043,2.296482,2.296922,2.297362,2.297801,2.298241,2.298681,2.299121,2.299560,2.300000,
2.580457,2.580848,2.581238,2.581629,2.582020,2.582411,2.582802,2.583193,2.583584,2.583974,2.584365,2.584756,2.585147,2.585538,2.585929,2.586320,2.586711,2.587101,2.587492,2.587883,2.588274,2.588665,2.589056,2.589447,2.589837,2.590228,2.590619,2.591010,2.591401,2.591792,2.592183,2.592574,2.592964,2.593355,2.593746,2.594137,2.594528,2.594919,2.595310,2.595700,2.596091,2.596482,2.596873,2.597264,2.597655,2.598046,2.598437,2.598827,2.599218,2.599609,2.600000,
2.882900,2.883242,2.883584,2.883926,2.884268,2.884610,2.884952,2.885294,2.885636,2.885978,2.886320,2.886662,2.887004,2.887346,2.887688,2.888030,2.888372,2.888714,2.889056,2.889398,2.889740,2.890082,2.890424,2.890766,2.891108,2.891450,2.891792,2.892134,2.892476,2.892818,2.893160,2.893502,2.893844,2.894186,2.894528,2.894870,2.895212,2.895554,2.895896,2.896238,2.896580,2.896922,2.897264,2.897606,2.897948,2.898290,2.898632,2.898974,2.899316,2.899658,2.900000,
3.185342,3.185636,3.185929,3.186222,3.186515,3.186808,3.187101,3.187395,3.187688,3.187981,3.188274,3.188567,3.188860,3.189153,3.189447,3.189740,3.190033,3.190326,3.190619,3.190912,3.191205,3.191499,3.191792,3.192085,3.192378,3.192671,3.192964,3.193258,3.193551,3.193844,3.194137,3.194430,3.194723,3.195016,3.195310,3.195603,3.195896,3.196189,3.196482,3.196775,3.197068,3.197362,3.197655,3.197948,3.198241,3.198534,3.198827,3.199121,3.199414,3.199707,3.200000,
3.487785,3.488030,3.488274,3.488518,3.488763,3.489007,3.489251,3.489495,3.489740,3.489984,3.490228,3.490473,3.490717,3.490961,3.491205,3.491450,3.491694,3.491938,3.492183,3.492427,3.492671,3.492916,3.493160,3.493404,3.493648,3.493893,3.494137,3.494381,3.494626,3.494870,3.495114,3.495358,3.495603,3.495847,3.496091,3.496336,3.496580,3.496824,3.497068,3.497313,3.497557,3.497801,3.498046,3.498290,3.498534,3.498779,3.499023,3.499267,3.499511,3.499756,3.500000,
3.790228,3.790424,3.790619,3.790815,3.791010,3.791205,3.791401,3.791596,3.791792,3.791987,3.792183,3.792378,3.792574,3.792769,3.792964,3.793160,3.793355,3.793551,3.793746,3.793942,3.794137,3.794332,3.794528,3.794723,3.794919,3.795114,3.795310,3.795505,3.795700,3.795896,3.796091,3.796287,3.796482,3.796678,3.796873,3.797068,3.797264,3.797459,3.797655,3.797850,3.798046,3.798241,3.798437,3.798632,3.798827,3.799023,3.799218,3.799414,3.799609,3.799805,3.800000,
