-10.000000,-10.000000,-10.000000,-10.000000,-10.000000,-10.000000,-10.000000,-10.000000,
-7.839696,-7.842189,-7.844681,-7.847173,-7.849666,-7.852158,-7.854651,-7.857143,
-5.726696,-5.724923,-5.723151,-5.721378,-5.719605,-5.717832,-5.716059,-5.714286,
-3.580153,-3.578907,-3.577660,-3.576414,-3.575168,-3.573921,-3.572675,-3.571429,
-1.419883,-1.421124,-1.422365,-1.423606,-1.424848,-1.426089,-1.427330,-1.428571,
0.681653,0.686315,0.690977,0.695638,0.700300,0.704962,0.709624,0.714286,
2.839693,2.842186,2.844679,2.847172,2.849665,2.852157,2.854650,2.857143,
5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,

