0.000000,0.030000,0.060000,0.090000,0.120000,0.150000,0.180000,0.210000,0.240000,0.270000,0.300000,0.330000,0.360000,0.390000,0.420000,0.450000,0.480000,0.510000,0.540000,0.570000,0.600000,0.630000,0.660000,0.690000,0.720000,0.750000,0.780000,0.810000,0.840000,0.870000,0.900000,0.930000,0.960000,0.990000,1.020000,1.050000,1.080000,1.110000,1.140000,1.170000,1.200000,1.230000,1.260000,1.290000,1.320000,1.350000,1.380000,1.410000,1.440000,1.470000,1.500000,1.530000,1.560000,1.590000,1.620000,1.650000,1.680000,1.710000,1.740000,1.770000,1.800000,1.830000,1.860000,1.890000,1.920000,1.950000,1.980000,2.010000,2.040000,2.070000,2.100000,2.130000,2.160000,2.190000,2.220000,2.250000,2.280000,2.310000,2.340000,2.370000,2.400000,2.430000,2.460000,2.490000,2.520000,2.550000,2.580000,2.610000,2.640000,2.670000,2.700000,2.730000,2.760000,2.790000,2.820000,2.850000,2.880000,2.910000,2.940000,2.970000,3.000000,
0.000002,0.030002,0.060002,0.090002,0.120002,0.150002,0.180002,0.210002,0.240002,0.270002,0.300002,0.330002,0.360002,0.390002,0.420002,0.450002,0.480002,0.510001,0.540001,0.570001,0.600001,0.630001,0.660001,0.690001,0.720001,0.750001,0.780001,0.810001,0.840001,0.870001,0.900001,0.930001,0.960001,0.990001,1.020001,1.050001,1.080001,1.110001,1.140001,1.170001,1.200001,1.230001,1.260001,1.290001,1.320001,1.350001,1.380001,1.410001,1.440001,1.470001,1.500001,1.530001,1.560001,1.590001,1.620001,1.650001,1.680001,1.710001,1.740001,1.770001,1.800001,1.830001,1.860001,1.890001,1.920001,1.950001,1.980001,2.010001,2.040001,2.070001,2.100001,2.130001,2.160001,2.190000,2.220000,2.250000,2.280000,2.310000,2.340000,2.370000,2.400000,2.430000,2.460000,2.490000,2.520000,2.550000,2.580000,2.610000,2.640000,2.670000,2.700000,2.730000,2.760000,2.790000,2.820000,2.850000,2.880000,2.910000,2.940000,2.970000,3.000000,
0.000005,0.030005,0.060005,0.090004,0.120004,0.150004,0.180004,0.210004,0.240004,0.270004,0.300004,0.330004,0.360004,0.390004,0.420004,0.450004,0.480004,0.510004,0.540004,0.570004,0.600004,0.630004,0.660004,0.690004,0.720003,0.750003,0.780003,0.810003,0.840003,0.870003,0.900003,0.930003,0.960003,0.990003,1.020003,1.050003,1.080003,1.110003,1.140003,1.170003,1.200003,1.230003,1.260003,1.290003,1.320003,1.350003,1.380002,1.410002,1.440002,1.470002,1.500002,1.530002,1.560002,1.590002,1.620002,1.650002,1.680002,1.710002,1.740002,1.770002,1.800002,1.830002,1.860002,1.890002,1.920002,1.950002,1.980002,2.010002,2.040001,2.070001,2.100001,2.130001,2.160001,2.190001,2.220001,2.250001,2.280001,2.310001,2.340001,2.370001,2.400001,2.430001,2.460001,2.490001,2.520001,2.550001,2.580001,2.610001,2.640001,2.670001,2.700000,2.730000,2.760000,2.790000,2.820000,2.850000,2.880000,2.910000,2.940000,2.970000,3.000000,
0.000009,0.030009,0.060009,0.090009,0.120009,0.150009,0.180008,0.210008,0.240008,0.270008,0.300008,0.330008,0.360008,0.390008,0.420008,0.450008,0.480008,0.510007,0.540007,0.570007,0.600007,0.630007,0.660007,0.690007,0.720007,0.750007,0.780007,0.810007,0.840006,0.870006,0.900006,0.930006,0.960006,0.990006,1.020006,1.050006,1.080006,1.110006,1.140006,1.170005,1.200005,1.230005,1.260005,1.290005,1.320005,1.350005,1.380005,1.410005,1.440005,1.470005,1.500005,1.530004,1.560004,1.590004,1.620004,1.650004,1.680004,1.710004,1.740004,1.770004,1.800004,1.830004,1.860003,1.890003,1.920003,1.950003,1.980003,2.010003,2.040003,2.070003,2.100003,2.130003,2.160003,2.190002,2.220002,2.250002,2.280002,2.310002,2.340002,2.370002,2.400002,2.430002,2.460002,2.490002,2.520001,2.550001,2.580001,2.610001,2.640001,2.670001,2.700001,2.730001,2.760001,2.790001,2.820001,2.850000,2.880000,2.910000,2.940000,2.970000,3.000000,
0.000016,0.030016,0.060016,0.090015,0.120015,0.150015,0.180015,0.210015,0.240015,0.270014,0.300014,0.330014,0.360014,0.390014,0.420014,0.450014,0.480013,0.510013,0.540013,0.570013,0.600013,0.630013,0.660012,0.690012,0.720012,0.750012,0.780012,0.810012,0.840011,0.870011,0.900011,0.930011,0.960011,0.990011,1.020011,1.050010,1.080010,1.110010,1.140010,1.170010,1.200010,1.230009,1.260009,1.290009,1.320009,1.350009,1.380009,1.410008,1.440008,1.470008,1.500008,1.530008,1.560008,1.590007,1.620007,1.650007,1.680007,1.710007,1.740007,1.770007,1.800006,1.830006,1.860006,1.890006,1.920006,1.950006,1.980005,2.010005,2.040005,2.070005,2.100005,2.130005,2.160004,2.190004,2.220004,2.250004,2.280004,2.310004,2.340004,2.370003,2.400003,2.430003,2.460003,2.490003,2.520003,2.550002,2.580002,2.610002,2.640002,2.670002,2.700002,2.730001,2.760001,2.790001,2.820001,2.850001,2.880001,2.910000,2.940000,2.970000,3.000000,
0.000027,0.030026,0.060026,0.090026,0.120026,0.150025,0.180025,0.210025,0.240025,0.270024,0.300024,0.330024,0.360024,0.390023,0.420023,0.450023,0.480022,0.510022,0.540022,0.570022,0.600021,0.630021,0.660021,0.690021,0.720020,0.750020,0.780020,0.810020,0.840019,0.870019,0.900019,0.930018,0.960018,0.990018,1.020018,1.050017,1.080017,1.110017,1.140017,1.170016,1.200016,1.230016,1.260016,1.290015,1.320015,1.350015,1.380014,1.410014,1.440014,1.470014,1.500013,1.530013,1.560013,1.590013,1.620012,1.650012,1.680012,1.710012,1.740011,1.770011,1.800011,1.830010,1.860010,1.890010,1.920010,1.950009,1.980009,2.010009,2.040009,2.070008,2.100008,2.130008,2.160007,2.190007,2.220007,2.250007,2.280006,2.310006,2.340006,2.370006,2.400005,2.430005,2.460005,2.490005,2.520004,2.550004,2.580004,2.610003,2.640003,2.670003,2.700003,2.730002,2.760002,2.790002,2.820002,2.850001,2.880001,2.910001,2.940001,2.970000,3.000000,
0.000044,0.030043,0.060043,0.090043,0.120042,0.150042,0.180041,0.210041,0.240040,0.270040,0.300039,0.330039,0.360039,0.390038,0.420038,0.450037,0.480037,0.510036,0.540036,0.570036,0.600035,0.630035,0.660034,0.690034,0.720033,0.750033,0.780032,0.810032,0.840032,0.870031,0.900031,0.930030,0.960030,0.990029,1.020029,1.050028,1.080028,1.110028,1.140027,1.170027,1.200026,1.230026,1.260025,1.290025,1.320025,1.350024,1.380024,1.410023,1.440023,1.470022,1.500022,1.530021,1.560021,1.590021,1.620020,1.650020,1.680019,1.710019,1.740018,1.770018,1.800018,1.830017,1.860017,1.890016,1.920016,1.950015,1.980015,2.010014,2.040014,2.070014,2.100013,2.130013,2.160012,2.190012,2.220011,2.250011,2.280011,2.310010,2.340010,2.370009,2.400009,2.430008,2.460008,2.490007,2.520007,2.550007,2.580006,2.610006,2.640005,2.670005,2.700004,2.730004,2.760004,2.790003,2.820003,2.850002,2.880002,2.910001,2.940001,2.970000,3.000000,
0.000071,0.030070,0.060069,0.090069,0.120068,0.150067,0.180066,0.210066,0.240065,0.270064,0.300064,0.330063,0.360062,0.390061,0.420061,0.450060,0.480059,0.510059,0.540058,0.570057,0.600057,0.630056,0.660055,0.690054,0.720054,0.750053,0.780052,0.810052,0.840051,0.870050,0.900049,0.930049,0.960048,0.990047,1.020047,1.050046,1.080045,1.110045,1.140044,1.170043,1.200042,1.230042,1.260041,1.290040,1.320040,1.350039,1.380038,1.410037,1.440037,1.470036,1.500035,1.530035,1.560034,1.590033,1.620033,1.650032,1.680031,1.710030,1.740030,1.770029,1.800028,1.830028,1.860027,1.890026,1.920025,1.950025,1.980024,2.010023,2.040023,2.070022,2.100021,2.130020,2.160020,2.190019,2.220018,2.250018,2.280017,2.310016,2.340016,2.370015,2.400014,2.430013,2.460013,2.490012,2.520011,2.550011,2.580010,2.610009,2.640008,2.670008,2.700007,2.730006,2.760006,2.790005,2.820004,2.850004,2.880003,2.910002,2.940001,2.970001,3.000000,
0.000113,0.030112,0.060111,0.090110,0.120108,0.150107,0.180106,0.210105,0.240104,0.270103,0.300102,0.330101,0.360099,0.390098,0.420097,0.450096,0.480095,0.510094,0.540093,0.570091,0.600090,0.630089,0.660088,0.690087,0.720086,0.750085,0.780084,0.810082,0.840081,0.870080,0.900079,0.930078,0.960077,0.990076,1.020075,1.050073,1.080072,1.110071,1.140070,1.170069,1.200068,1.230067,1.260065,1.290064,1.320063,1.350062,1.380061,1.410060,1.440059,1.470058,1.500056,1.530055,1.560054,1.590053,1.620052,1.650051,1.680050,1.710049,1.740047,1.770046,1.800045,1.830044,1.860043,1.890042,1.920041,1.950040,1.980038,2.010037,2.040036,2.070035,2.100034,2.130033,2.160032,2.190030,2.220029,2.250028,2.280027,2.310026,2.340025,2.370024,2.400023,2.430021,2.460020,2.490019,2.520018,2.550017,2.580016,2.610015,2.640014,2.670012,2.700011,2.730010,2.760009,2.790008,2.820007,2.850006,2.880005,2.910003,2.940002,2.970001,3.000000,
0.000179,0.030178,0.060176,0.090174,0.120172,0.150170,0.180169,0.210167,0.240165,0.270163,0.300161,0.330160,0.360158,0.390156,0.420154,0.450152,0.480151,0.510149,0.540147,0.570145,0.600144,0.630142,0.660140,0.690138,0.720136,0.750135,0.780133,0.810131,0.840129,0.870127,0.900126,0.930124,0.960122,0.990120,1.020118,1.050117,1.080115,1.110113,1.140111,1.170109,1.200108,1.230106,1.260104,1.290102,1.320100,1.350099,1.380097,1.410095,1.440093,1.470091,1.500090,1.530088,1.560086,1.590084,1.620083,1.650081,1.680079,1.710077,1.740075,1.770074,1.800072,1.830070,1.860068,1.890066,1.920065,1.950063,1.980061,2.010059,2.040057,2.070056,2.100054,2.130052,2.160050,2.190048,2.220047,2.250045,2.280043,2.310041,2.340039,2.370038,2.400036,2.430034,2.460032,2.490030,2.520029,2.550027,2.580025,2.610023,2.640022,2.670020,2.700018,2.730016,2.760014,2.790013,2.820011,2.850009,2.880007,2.910005,2.940004,2.970002,3.000000,
