0.000003,0.750002,1.500002,2.250001,3.000000,
0.474901,1.106176,1.737451,2.368725,3.000000,
0.253574,0.940180,1.626787,2.313393,3.000000,
0.000000,0.750000,1.500000,2.250000,3.000000,

