0.000000,0.750000,1.500000,2.250000,3.000000,
0.474899,1.106175,1.737450,2.368725,3.000000,
0.253573,0.940180,1.626786,2.313393,3.000000,
0.000000,0.750000,1.500000,2.250000,3.000000,

