0.000000,0.428571,0.857143,1.285714,1.714286,2.142857,2.571429,3.000000,
0.001994,0.430281,0.858567,1.286854,1.715140,2.143427,2.571713,3.000000,
0.347107,0.726091,1.105076,1.484061,1.863046,2.242030,2.621015,3.000000,
0.499647,0.856840,1.214033,1.571227,1.928420,2.285613,2.642807,3.000000,
0.493033,0.851172,1.209310,1.567448,1.925586,2.283724,2.641862,3.000000,
0.057280,0.477669,0.898057,1.318446,1.738834,2.159223,2.579611,3.000000,
0.000099,0.428657,0.857214,1.285771,1.714328,2.142886,2.571443,3.000000,
0.000000,0.428571,0.857143,1.285714,1.714286,2.142857,2.571429,3.000000,

