-10.000000,-10.000000,-10.000000,-10.000000,-10.000000,
-5.019901,-5.014926,-5.009951,-5.004975,-5.000000,
-0.009531,-0.007148,-0.004765,-0.002383,-0.000000,
5.000000,5.000000,5.000000,5.000000,5.000000,

